# index, name, _pos
604,166,"array([2.50376543, 0.44880182])"
605,167,"array([2.2843351 , 0.09367522])"
606,168,"array([2.52593161, 0.03104585])"
607,169,"array([2.49438033, 0.11975694])"
608,170,"array([2.41458207, 0.10622977])"
609,171,"array([2.00851584, 0.4163527 ])"
610,1562,"array([2.00405479, 0.44701425])"
611,8751,"array([1.96016783, 0.44513585])"
612,5709,"array([2.06889336, 0.32547787])"
613,9807,"array([2.03049013, 0.32819877])"
614,4410,"array([2.08403874, 0.35243585])"
615,6755,"array([1.99760514, 0.40373065])"
616,38,"array([1.93054714, 0.49122071])"
617,3382,"array([1.99643013, 0.42424288])"
618,8158,"array([1.86643535, 0.48755737])"
619,11254,"array([1.9603643, 0.3027853])"
620,172,"array([2.77190994, 0.03695324])"
621,2670,"array([ 2.9347174 , -0.00414835])"
622,11259,"array([2.02463757, 0.32971479])"
623,4781,"array([1.87433983, 0.43953656])"
624,8533,"array([1.86292235, 0.40608308])"
625,7972,"array([2.16307164, 0.10663742])"
626,4793,"array([2.17635242, 0.23108745])"
627,3624,"array([2.08723221, 0.34722717])"
628,9526,"array([2.06456113, 0.16001817])"
629,2398,"array([2.12489901, 0.14616093])"
630,4948,"array([2.09153852, 0.41503871])"
631,8750,"array([2.22597188, 0.1941034 ])"
632,5600,"array([2.19769671, 0.1633611 ])"
633,9538,"array([2.1897696 , 0.03042018])"
634,4821,"array([2.19735599, 0.5446814 ])"
635,9923,"array([2.12236196, 0.26986935])"
636,3504,"array([2.2070526 , 0.13956978])"
637,11923,"array([2.26748614, 0.20606123])"
638,4836,"array([2.25924926, 0.1514408 ])"
639,819,"array([2.22052047, 0.08853505])"
640,3260,"array([2.03463217, 0.25200318])"
641,5629,"array([2.19986236, 0.26058335])"
642,10367,"array([2.15051643, 0.24837328])"
643,3618,"array([2.23689955, 0.17827722])"
644,839,"array([2.3242456, 0.2086499])"
645,528,"array([2.10448757, 0.04848507])"
646,4863,"array([2.03954067, 0.49961457])"
647,7265,"array([2.16607854, 0.2249199 ])"
648,9591,"array([2.0732374 , 0.32258517])"
649,7283,"array([2.24496624, 0.19245767])"
650,6504,"array([2.17110143, 0.20652568])"
651,8104,"array([2.23495623, 0.15148653])"
652,8829,"array([2.1196075 , 0.34148137])"
653,2470,"array([2.1972039 , 0.22636019])"
654,1683,"array([2.15677582, 0.26222944])"
655,8840,"array([2.16290097, 0.14983614])"
656,3306,"array([2.2890656, 0.2006265])"
657,1200,"array([2.2126067 , 0.21017309])"
658,9619,"array([2.22682556, 0.23917639])"
659,1704,"array([2.18719566, 0.21959207])"
660,9624,"array([2.12836231, 0.20002733])"
661,892,"array([2.25678982, 0.41069182])"
662,786,"array([2.3213071 , 0.21400663])"
663,4139,"array([2.06148324, 0.24287953])"
664,12009,"array([2.34100909, 0.16517455])"
665,4949,"array([ 2.16180554, -0.09834133])"
666,10442,"array([2.18345504, 0.30039051])"
667,5721,"array([2.20195878, 0.20515788])"
668,11196,"array([2.15760867, 0.15495091])"
669,4153,"array([2.10150838, 0.40314595])"
670,8118,"array([2.27369924, 0.20537711])"
671,4971,"array([2.2387543 , 0.07560476])"
672,8121,"array([2.01394497, 0.34076912])"
673,9673,"array([2.18458349, 0.22611438])"
674,3381,"array([2.11429423, 0.28601943])"
675,10463,"array([2.34332545, 0.24766801])"
676,12057,"array([2.26622442, 0.08790524])"
677,1769,"array([2.13807899, 0.36843853])"
678,4732,"array([2.27791567, 0.20758782])"
679,9699,"array([2.10580479, 0.06516083])"
680,9700,"array([2.16789032, 0.23335728])"
681,4823,"array([2.23406021, 0.46550212])"
682,3409,"array([2.21733688, 0.18658416])"
683,7369,"array([2.22174043, 0.28008453])"
684,6619,"array([2.24182569, 0.11596687])"
685,5019,"array([2.24098873, 0.19911336])"
686,10509,"array([2.39852665, 0.46861394])"
687,985,"array([2.25947008, 0.12958555])"
688,11288,"array([2.0929527 , 0.28327733])"
689,9733,"array([2.23369702, 0.21717593])"
690,8963,"array([2.14788385, 0.09787146])"
691,6639,"array([2.09662556, 0.20811919])"
692,5794,"array([2.31090905, 0.22264186])"
693,8177,"array([2.1681617 , 0.17661888])"
694,7474,"array([2.01178449, 0.10650316])"
695,4250,"array([2.17426131, 0.21102631])"
696,2784,"array([2.26770432, 0.16578986])"
697,7409,"array([2.13671372, 0.13966656])"
698,10533,"array([1.98912277, 0.34396346])"
699,11309,"array([2.23558114, 0.27297138])"
700,3454,"array([2.05058476, 0.32881965])"
701,7418,"array([2.27647433, 0.17683351])"
702,219,"array([2.03278846, 0.17935789])"
703,8992,"array([2.1895474 , 0.13695518])"
704,2622,"array([2.19942439, 0.17727295])"
705,4005,"array([2.03783571, 0.25996398])"
706,5074,"array([2.24321529, 0.2366627 ])"
707,239,"array([2.16947159, 0.20028888])"
708,9020,"array([2.17611634, 0.22705436])"
709,1496,"array([2.02285021, 0.10222654])"
710,11351,"array([2.30549296, 0.13353694])"
711,6682,"array([2.38970547, 0.27632147])"
712,249,"array([2.25554084, 0.27147971])"
713,254,"array([2.25982159, 0.22508208])"
714,9027,"array([2.24602396, 0.49959158])"
715,9793,"array([2.20803803, 0.21889997])"
716,5620,"array([2.17577781, 0.20283954])"
717,11231,"array([2.29887894, 0.01749043])"
718,8249,"array([2.138823  , 0.42608591])"
719,11375,"array([2.28926557, 0.18856251])"
720,10601,"array([2.22861971, 0.3945167 ])"
721,1884,"array([2.20278908, 0.16590215])"
722,2692,"array([2.21133423, 0.19482676])"
723,5894,"array([2.07317397, 0.22587496])"
724,1099,"array([2.20573967, 0.17895525])"
725,4336,"array([2.18919599, 0.23103399])"
726,299,"array([2.25752316, 0.25675918])"
727,7494,"array([2.23401872, 0.18613463])"
728,11398,"array([2.02317726, 0.28284821])"
729,9832,"array([ 1.99967534, -0.01428599])"
730,8288,"array([2.02659073, 0.2961617 ])"
731,8297,"array([2.18512001, 0.21460272])"
732,9862,"array([2.08989299, 0.05232317])"
733,9096,"array([2.15718854, 0.23365135])"
734,3570,"array([2.20700795, 0.09574814])"
735,10357,"array([2.2285656 , 0.26678608])"
736,12228,"array([2.23411292, 0.2819124 ])"
737,10662,"array([2.19035432, 0.20188333])"
738,6982,"array([2.26963707, 0.30714813])"
739,9877,"array([2.37062159, 0.31382809])"
740,9108,"array([2.22308411, 0.07650388])"
741,602,"array([2.15824754, 0.08533574])"
742,7536,"array([2.17000911, 0.24841578])"
743,343,"array([2.15380205, 0.30322739])"
744,10675,"array([2.24426762, 0.13618721])"
745,7543,"array([2.17939559, 0.17581621])"
746,6767,"array([2.36775273, 0.25359203])"
747,11455,"array([2.22087527, 0.1841927 ])"
748,6771,"array([1.86878112, 0.39220546])"
749,8334,"array([2.15449744, 0.27974773])"
750,5978,"array([2.20350475, 0.24146019])"
751,1158,"array([2.23717208, 0.22149739])"
752,10250,"array([2.27881153, 0.35753612])"
753,1975,"array([2.18464053, 0.26637526])"
754,9912,"array([2.33134352, 0.17468801])"
755,9142,"array([2.27031915, 0.21136741])"
756,10698,"array([2.23911754, 0.18385438])"
757,4419,"array([2.27916256, 0.26674466])"
758,1979,"array([2.17905054, 0.13788608])"
759,10701,"array([2.19457302, 0.40399154])"
760,10099,"array([2.22723489, 0.13549569])"
761,5219,"array([2.11798298, 0.02648928])"
762,10703,"array([2.22295723, 0.24371848])"
763,3266,"array([2.24823677, 0.32197461])"
764,6792,"array([2.1072423 , 0.22528869])"
765,11489,"array([2.2740596 , 0.30894527])"
766,1181,"array([2.12821381, 0.38165674])"
767,9931,"array([2.22024538, 0.40632077])"
768,11492,"array([2.14711425, 0.24139721])"
769,4101,"array([2.09951086, 0.39607865])"
770,2799,"array([2.31603486, 0.21633148])"
771,444,"array([1.95127892, 0.36964753])"
772,2000,"array([2.25976621, 0.26735392])"
773,8366,"array([2.11167477, 0.35667962])"
774,4449,"array([1.99116188, 0.45752532])"
775,11811,"array([2.42425317, 0.12122057])"
776,4450,"array([2.18695435, 0.19359879])"
777,9958,"array([2.04139953, 0.32441285])"
778,6819,"array([2.25448388, 0.15740259])"
779,8381,"array([2.15191402, 0.24293431])"
780,10737,"array([1.96750817, 0.22687729])"
781,4460,"array([2.2813997 , 0.13692529])"
782,1216,"array([2.16122183, 0.17957581])"
783,11533,"array([2.25453845, 0.14003226])"
784,2834,"array([2.29180485, 0.17405274])"
785,1224,"array([2.19509285, 0.21244122])"
786,4470,"array([2.17926181, 0.33531192])"
787,3678,"array([2.28281202, 0.22410583])"
788,9980,"array([2.28588515, 0.20553323])"
789,9203,"array([2.24689948, 0.21158459])"
790,6073,"array([2.15463559, 0.1823745 ])"
791,7768,"array([2.05013102, 0.03875689])"
792,3691,"array([2.20874049, 0.06279872])"
793,8805,"array([2.28299827, 0.21786032])"
794,10775,"array([2.37452256, 0.27724094])"
795,7647,"array([2.25277133, 0.21353952])"
796,4808,"array([2.07442452, 0.36657294])"
797,2883,"array([2.37762845, 0.33869192])"
798,6104,"array([2.15222877, 0.3990417 ])"
799,5309,"array([2.15736213, 0.27103436])"
800,5310,"array([2.27140964, 0.41052888])"
801,11585,"array([2.27656992, 0.01577327])"
802,2089,"array([1.93257335, 0.07920651])"
803,6331,"array([2.12300393, 0.3867615 ])"
804,490,"array([1.98097183, 0.14215708])"
805,2197,"array([2.27295128, 0.22167701])"
806,10028,"array([2.21956033, 0.12664853])"
807,6920,"array([ 2.3685041 , -0.00708479])"
808,2923,"array([2.26488629, 0.24637405])"
809,519,"array([2.07973616, 0.34363184])"
810,6140,"array([2.23244922, 0.24253154])"
811,10821,"array([2.33057627, 0.19374062])"
812,8478,"array([2.18062994, 0.18064978])"
813,12398,"array([2.13162637, 0.16755808])"
814,10824,"array([2.08917451, 0.32329281])"
815,10252,"array([2.25884898, 0.52372226])"
816,8481,"array([2.2731425 , 0.34393348])"
817,1332,"array([2.00313705, 0.3359366 ])"
818,11152,"array([2.44745379, 0.25690083])"
819,10835,"array([2.17802216, 0.14761542])"
820,5361,"array([2.15239746, 0.0219065 ])"
821,2954,"array([2.2244586 , 0.24975079])"
822,2142,"array([2.04506249, 0.2592002 ])"
823,10068,"array([2.12125612, 0.37356411])"
824,3583,"array([2.2724413 , 0.11166101])"
825,10073,"array([2.16983204, 0.23650977])"
826,5368,"array([1.87495824, 0.25034356])"
827,8504,"array([2.08189082, 0.18047978])"
828,12422,"array([2.090832  , 0.39509781])"
829,1548,"array([ 2.13160252, -0.02869043])"
830,6178,"array([2.30216009, 0.11223564])"
831,11654,"array([2.16404961, 0.24877876])"
832,2798,"array([2.243597  , 0.26262798])"
833,5385,"array([2.2324464 , 0.07454415])"
834,8525,"array([2.2231423 , 0.17043078])"
835,7592,"array([2.20195288, 0.23017362])"
836,7749,"array([2.20297596, 0.1439771 ])"
837,8305,"array([2.31995635, 0.23869824])"
838,2176,"array([2.30391423, 0.18350792])"
839,8535,"array([2.04533591, 0.11286377])"
840,2180,"array([2.18666139, 0.04369225])"
841,2181,"array([2.14289909, 0.11315233])"
842,9329,"array([2.21066801, 0.1535948 ])"
843,2196,"array([2.24826679, 0.19848913])"
844,6219,"array([2.2453966 , 0.26966736])"
845,9361,"array([2.23892574, 0.24003938])"
846,1405,"array([2.2705509, 0.2501075])"
847,8694,"array([2.39724378, 0.15920064])"
848,10120,"array([2.17370096, 0.2174609 ])"
849,4633,"array([2.27859557, 0.07948375])"
850,7789,"array([2.22803218, 0.05136067])"
851,615,"array([2.10362232, 0.15802432])"
852,6235,"array([2.13620058, 0.22358519])"
853,7804,"array([2.35941855, 0.32269661])"
854,9359,"array([2.15433349, 0.2194545 ])"
855,12489,"array([2.2025582 , 0.24618933])"
856,8587,"array([2.4411708 , 0.08782817])"
857,6245,"array([2.05904537, 0.0941298 ])"
858,10147,"array([2.26789175, 0.14896612])"
859,11735,"array([2.19612029, 0.18375387])"
860,11737,"array([2.2539875 , 0.18657773])"
861,4666,"array([1.98356038, 0.26002409])"
862,2248,"array([2.24699265, 0.29611912])"
863,3072,"array([2.21424833, 0.13015837])"
864,5964,"array([2.10838905, 0.25106256])"
865,10168,"array([2.29788547, 0.1952378 ])"
866,11722,"array([2.48450302, 0.04027002])"
867,648,"array([2.04414184, 0.05951468])"
868,5257,"array([2.30172712, 0.12102134])"
869,9402,"array([2.00829768, 0.29267382])"
870,6296,"array([2.06993554, 0.16421926])"
871,8630,"array([2.07227584, 0.04474021])"
872,10197,"array([2.29950247, 0.23698835])"
873,11779,"array([2.25238505, 0.08594323])"
874,6304,"array([2.07736842, 0.18788726])"
875,10548,"array([2.0715445 , 0.42236902])"
876,10204,"array([2.17959171, 0.15365004])"
877,10976,"array([2.13000885, 0.30524119])"
878,1346,"array([2.21266182, 0.14277863])"
879,12220,"array([2.23603734, 0.09514678])"
880,6003,"array([2.18997788, 0.22466337])"
881,12581,"array([2.10647705, 0.25779753])"
882,10229,"array([2.23016745, 0.10094127])"
883,9447,"array([2.30551957, 0.25465972])"
884,706,"array([2.2647056 , 0.25150838])"
885,8668,"array([2.13891464, 0.04804993])"
886,6340,"array([2.23531039, 0.15608017])"
887,7923,"array([2.13561741, 0.19183719])"
888,9295,"array([2.10325616, 0.0811298 ])"
889,11014,"array([2.25442554, 0.21944078])"
890,11015,"array([2.08675223, 0.2059252 ])"
891,10256,"array([2.22686359, 0.32682181])"
892,7936,"array([2.14200526, 0.23567515])"
893,9480,"array([2.30911278, 0.31559038])"
894,3171,"array([2.28935591, 0.28778511])"
895,739,"array([2.1909166 , 0.18448651])"
896,12531,"array([2.26557705, 0.15886933])"
897,4047,"array([2.14388747, 0.19316601])"
898,3188,"array([2.18098994, 0.27751618])"
899,9496,"array([ 2.36054964, -0.15577757])"
900,2367,"array([2.10960176, 0.33068345])"
901,901,"array([2.1921513, 0.1007731])"
902,1524,"array([2.184519 , 0.2077271])"
903,10286,"array([2.25569695, 0.14559473])"
904,11870,"array([2.09926913, 0.25302815])"
905,175,"array([ 2.03931659, -0.00950223])"
906,176,"array([ 2.49401235, -0.16831039])"
907,177,"array([2.27238851, 0.50732688])"
908,3526,"array([2.21482297, 0.26700393])"
909,10119,"array([2.3462267 , 0.71221604])"
910,3842,"array([2.13465476, 0.24472855])"
911,8577,"array([2.36066016, 0.77671455])"
912,6417,"array([2.2890604 , 0.60849879])"
913,1337,"array([2.33926987, 0.72508204])"
914,3521,"array([2.35886674, 0.70981275])"
915,12513,"array([2.1524765 , 0.19203247])"
916,178,"array([2.0016859 , 0.59955684])"
917,2492,"array([2.15989994, 0.54041537])"
918,179,"array([ 2.6956333 , -0.06245107])"
919,180,"array([ 2.41369038, -0.07918987])"
920,182,"array([2.3556464 , 0.03047393])"
921,183,"array([2.56668577, 0.82383065])"
922,3442,"array([2.49382351, 0.67541375])"
923,184,"array([1.94927311, 0.66126741])"
924,186,"array([1.72348744, 0.28587435])"
925,6984,"array([1.96690676, 0.30556686])"
926,7072,"array([1.74802587, 0.31435286])"
927,5996,"array([1.60131438, 0.31160897])"
928,2491,"array([1.65819839, 0.30805676])"
929,5130,"array([1.61078544, 0.30245931])"
930,6808,"array([1.71475878, 0.32147981])"
931,187,"array([2.26784214, 0.07317758])"
932,6341,"array([2.2567061 , 0.16751021])"
933,10402,"array([2.32199203, 0.14188906])"
934,188,"array([2.55228898, 0.37098145])"
935,189,"array([ 2.18798782, -0.05724477])"
936,3562,"array([2.24152736, 0.16293353])"
937,190,"array([2.61127887, 0.16003719])"
938,9148,"array([2.20447957, 0.68899056])"
939,12266,"array([2.19452462, 0.69572475])"
940,7898,"array([2.12478784, 0.27936568])"
941,6403,"array([2.38735194, 0.28335764])"
942,3500,"array([2.29592009, 0.6795144 ])"
943,4018,"array([2.26127355, 0.2106408 ])"
944,3418,"array([2.2868902, 0.6686595])"
945,3205,"array([2.22460595, 0.22251385])"
946,8731,"array([2.19613191, 0.23317412])"
947,3427,"array([2.25450031, 0.7108362 ])"
948,1392,"array([2.2613889 , 0.45876483])"
949,8734,"array([2.25477047, 0.5722461 ])"
950,592,"array([2.25436606, 0.32322296])"
951,7202,"array([2.31145494, 0.25496521])"
952,7984,"array([2.00044894, 0.11224829])"
953,8743,"array([2.27965666, 0.69156693])"
954,2446,"array([2.12633401, 0.52681985])"
955,10511,"array([2.15884757, 0.3948691 ])"
956,6042,"array([1.89659658, 0.45087733])"
957,4629,"array([2.2602737 , 0.68386391])"
958,2806,"array([2.09361914, 0.22743558])"
959,6636,"array([2.17821776, 0.30340573])"
960,2409,"array([2.22294325, 0.15088227])"
961,10086,"array([2.2195057 , 0.17657126])"
962,10876,"array([2.27422639, 0.25504506])"
963,7406,"array([2.06910028, 0.27678627])"
964,3866,"array([2.15935681, 0.35987753])"
965,11913,"array([2.17192964, 0.38019407])"
966,9435,"array([2.20220393, 0.11249166])"
967,1818,"array([2.0993759 , 0.24074922])"
968,2607,"array([2.20774496, 0.42854565])"
969,6222,"array([2.26867452, 0.69460674])"
970,5436,"array([2.1587363 , 0.16226481])"
971,7430,"array([2.31095148, 0.65129338])"
972,8192,"array([2.23077196, 0.68168142])"
973,7637,"array([2.09780371, 0.61918586])"
974,6056,"array([2.11272453, 0.34221398])"
975,6971,"array([2.11430045, 0.20309532])"
976,6246,"array([2.09991125, 0.17577139])"
977,2430,"array([2.29347934, 0.70108317])"
978,7613,"array([2.1957992 , 0.19101228])"
979,4838,"array([2.07157547, 0.21999031])"
980,3731,"array([2.31493157, 0.67138574])"
981,4468,"array([2.2359609 , 0.69195504])"
982,1831,"array([2.164287  , 0.20130548])"
983,2148,"array([2.28609808, 0.25851109])"
984,8020,"array([2.22545739, 0.64474787])"
985,7147,"array([2.33193809, 0.26170643])"
986,6412,"array([2.23278437, 0.14594513])"
987,6438,"array([2.2394387 , 0.67222113])"
988,3166,"array([2.34786709, 0.35878254])"
989,2754,"array([2.33284327, 0.65363361])"
990,9984,"array([2.20149953, 0.18345753])"
991,4545,"array([2.17615885, 0.6627172 ])"
992,837,"array([2.01786028, 0.35567961])"
993,9777,"array([2.25831328, 0.21418702])"
994,4487,"array([2.18776657, 0.26005964])"
995,1237,"array([2.18022014, 0.18704256])"
996,6010,"array([2.23317502, 0.25793664])"
997,6481,"array([2.25604748, 0.65988121])"
998,5646,"array([2.25779175, 0.69650715])"
999,7511,"array([2.1171829 , 0.37883059])"
1000,5122,"array([1.95323983, 0.22807955])"
1001,256,"array([2.22311008, 0.4600363 ])"
1002,11357,"array([2.12540363, 0.60721544])"
1003,4687,"array([2.3112892 , 0.29785714])"
1004,1264,"array([2.10005104, 0.11144837])"
1005,3761,"array([2.24596322, 0.7022249 ])"
1006,4095,"array([2.2798102 , 0.70380108])"
1007,10012,"array([2.19568338, 0.26558959])"
1008,4800,"array([2.34908054, 0.64919122])"
1009,8625,"array([2.20703809, 0.27423137])"
1010,268,"array([2.28338751, 0.67896228])"
1011,8913,"array([2.33900045, 0.64367384])"
1012,10394,"array([2.26022512, 0.66920441])"
1013,3102,"array([2.26018806, 0.63515918])"
1014,7870,"array([2.3082412 , 0.66293761])"
1015,6704,"array([2.14584463, 0.38493496])"
1016,9558,"array([2.26303011, 0.42534278])"
1017,12545,"array([2.24157614, 0.21997047])"
1018,1087,"array([2.20082359, 0.26797577])"
1019,1290,"array([2.22927954, 0.23095725])"
1020,3114,"array([2.25351605, 0.16286147])"
1021,1472,"array([2.25027739, 0.56394111])"
1022,3118,"array([2.17280177, 0.40673847])"
1023,7310,"array([2.13702568, 0.47384289])"
1024,7311,"array([2.22960861, 0.69965963])"
1025,3531,"array([2.20743734, 0.65057966])"
1026,4707,"array([2.28391764, 0.63697068])"
1027,10029,"array([2.27250397, 0.68238311])"
1028,3937,"array([2.14716837, 0.34926829])"
1029,7319,"array([2.05936219, 0.21821316])"
1030,1901,"array([2.16894991, 0.31895983])"
1031,7687,"array([2.24264153, 0.64273525])"
1032,12564,"array([2.1462289 , 0.36534136])"
1033,7649,"array([2.34624329, 0.67425267])"
1034,10982,"array([2.21966977, 0.28575251])"
1035,1707,"array([2.17909098, 0.23880289])"
1036,6319,"array([2.21413306, 0.44420129])"
1037,8613,"array([2.13232304, 0.2506349 ])"
1038,10117,"array([2.18733807, 0.6628551 ])"
1039,12092,"array([2.15821018, 0.34831698])"
1040,2098,"array([1.88691802, 0.22557123])"
1041,5667,"array([2.32082221, 0.65469872])"
1042,3745,"array([2.23752241, 0.70899986])"
1043,2393,"array([2.15951151, 0.3003318 ])"
1044,4135,"array([2.07603265, 0.30939097])"
1045,2318,"array([2.07429156, 0.29454672])"
1046,8287,"array([2.18172709, 0.32902606])"
1047,695,"array([2.16505454, 0.35288951])"
1048,9534,"array([2.26726428, 0.70780245])"
