,index,Triangle,Degree,network
278,278,883,86,random_aves-weaver-social
279,279,981,82,random_aves-weaver-social
280,280,849,75,random_aves-weaver-social
281,281,909,77,random_aves-weaver-social
282,282,919,73,random_aves-weaver-social
283,283,858,78,random_aves-weaver-social
284,284,904,76,random_aves-weaver-social
285,285,953,81,random_aves-weaver-social
286,286,706,73,random_aves-weaver-social
287,287,862,75,random_aves-weaver-social
288,288,863,77,random_aves-weaver-social
289,289,649,64,random_aves-weaver-social
290,290,719,70,random_aves-weaver-social
291,291,762,76,random_aves-weaver-social
292,292,783,74,random_aves-weaver-social
293,293,726,76,random_aves-weaver-social
294,294,807,73,random_aves-weaver-social
295,295,692,65,random_aves-weaver-social
296,296,920,75,random_aves-weaver-social
297,297,854,79,random_aves-weaver-social
298,298,784,70,random_aves-weaver-social
299,299,731,63,random_aves-weaver-social
300,300,708,72,random_aves-weaver-social
301,301,694,67,random_aves-weaver-social
302,302,926,80,random_aves-weaver-social
303,303,651,65,random_aves-weaver-social
304,304,788,70,random_aves-weaver-social
305,305,791,76,random_aves-weaver-social
306,306,841,74,random_aves-weaver-social
307,307,975,75,random_aves-weaver-social
308,308,721,68,random_aves-weaver-social
309,309,731,66,random_aves-weaver-social
310,310,686,71,random_aves-weaver-social
311,311,784,69,random_aves-weaver-social
312,312,799,72,random_aves-weaver-social
313,313,764,69,random_aves-weaver-social
314,314,956,77,random_aves-weaver-social
315,315,791,73,random_aves-weaver-social
316,316,827,72,random_aves-weaver-social
317,317,673,76,random_aves-weaver-social
318,318,781,70,random_aves-weaver-social
319,319,708,68,random_aves-weaver-social
320,320,700,70,random_aves-weaver-social
321,321,656,65,random_aves-weaver-social
322,322,717,64,random_aves-weaver-social
323,323,646,70,random_aves-weaver-social
324,324,738,62,random_aves-weaver-social
325,325,647,67,random_aves-weaver-social
326,326,685,71,random_aves-weaver-social
327,327,675,68,random_aves-weaver-social
328,328,865,75,random_aves-weaver-social
329,329,794,67,random_aves-weaver-social
330,330,775,67,random_aves-weaver-social
331,331,717,68,random_aves-weaver-social
332,332,737,73,random_aves-weaver-social
333,333,599,68,random_aves-weaver-social
334,334,678,65,random_aves-weaver-social
335,335,534,62,random_aves-weaver-social
336,336,705,64,random_aves-weaver-social
337,337,839,76,random_aves-weaver-social
338,338,713,64,random_aves-weaver-social
339,339,594,63,random_aves-weaver-social
340,340,581,64,random_aves-weaver-social
341,341,693,67,random_aves-weaver-social
342,342,728,63,random_aves-weaver-social
343,343,685,67,random_aves-weaver-social
344,344,764,69,random_aves-weaver-social
345,345,637,66,random_aves-weaver-social
346,346,618,62,random_aves-weaver-social
347,347,650,64,random_aves-weaver-social
348,348,609,65,random_aves-weaver-social
349,349,689,65,random_aves-weaver-social
350,350,640,66,random_aves-weaver-social
351,351,764,69,random_aves-weaver-social
352,352,704,65,random_aves-weaver-social
353,353,632,66,random_aves-weaver-social
354,354,741,65,random_aves-weaver-social
355,355,615,62,random_aves-weaver-social
356,356,611,65,random_aves-weaver-social
357,357,701,59,random_aves-weaver-social
358,358,713,68,random_aves-weaver-social
359,359,704,66,random_aves-weaver-social
360,360,625,64,random_aves-weaver-social
361,361,700,68,random_aves-weaver-social
362,362,585,60,random_aves-weaver-social
363,363,603,64,random_aves-weaver-social
364,364,573,64,random_aves-weaver-social
365,365,693,64,random_aves-weaver-social
366,366,710,67,random_aves-weaver-social
367,367,616,66,random_aves-weaver-social
368,368,492,61,random_aves-weaver-social
369,369,719,65,random_aves-weaver-social
370,370,765,63,random_aves-weaver-social
371,371,683,63,random_aves-weaver-social
372,372,515,62,random_aves-weaver-social
373,373,581,67,random_aves-weaver-social
374,374,542,63,random_aves-weaver-social
375,375,645,62,random_aves-weaver-social
376,376,588,70,random_aves-weaver-social
377,377,575,65,random_aves-weaver-social
378,378,609,65,random_aves-weaver-social
379,379,570,63,random_aves-weaver-social
380,380,524,62,random_aves-weaver-social
381,381,521,63,random_aves-weaver-social
382,382,589,63,random_aves-weaver-social
383,383,596,60,random_aves-weaver-social
384,384,536,62,random_aves-weaver-social
385,385,546,62,random_aves-weaver-social
386,386,500,61,random_aves-weaver-social
387,387,658,66,random_aves-weaver-social
388,388,670,59,random_aves-weaver-social
389,389,510,64,random_aves-weaver-social
390,390,573,59,random_aves-weaver-social
391,391,565,64,random_aves-weaver-social
392,392,587,58,random_aves-weaver-social
393,393,555,64,random_aves-weaver-social
394,394,626,66,random_aves-weaver-social
395,395,587,62,random_aves-weaver-social
396,396,568,61,random_aves-weaver-social
397,397,534,61,random_aves-weaver-social
398,398,625,62,random_aves-weaver-social
399,399,543,59,random_aves-weaver-social
400,400,497,61,random_aves-weaver-social
401,401,581,59,random_aves-weaver-social
402,402,399,58,random_aves-weaver-social
403,403,530,60,random_aves-weaver-social
404,404,553,61,random_aves-weaver-social
405,405,610,60,random_aves-weaver-social
406,406,535,60,random_aves-weaver-social
407,407,552,63,random_aves-weaver-social
408,408,525,60,random_aves-weaver-social
409,409,485,59,random_aves-weaver-social
410,410,592,61,random_aves-weaver-social
411,411,571,60,random_aves-weaver-social
412,412,554,60,random_aves-weaver-social
413,413,562,59,random_aves-weaver-social
414,414,609,59,random_aves-weaver-social
415,415,551,60,random_aves-weaver-social
416,416,475,60,random_aves-weaver-social
417,417,504,58,random_aves-weaver-social
418,418,400,60,random_aves-weaver-social
419,419,525,58,random_aves-weaver-social
420,420,553,58,random_aves-weaver-social
421,421,501,62,random_aves-weaver-social
422,422,387,59,random_aves-weaver-social
423,423,520,61,random_aves-weaver-social
424,424,470,59,random_aves-weaver-social
425,425,547,60,random_aves-weaver-social
426,426,498,59,random_aves-weaver-social
427,427,596,59,random_aves-weaver-social
428,428,494,58,random_aves-weaver-social
429,429,527,59,random_aves-weaver-social
430,430,544,57,random_aves-weaver-social
431,431,472,57,random_aves-weaver-social
432,432,519,58,random_aves-weaver-social
433,433,502,59,random_aves-weaver-social
434,434,393,58,random_aves-weaver-social
435,435,393,58,random_aves-weaver-social
436,436,562,58,random_aves-weaver-social
437,437,472,57,random_aves-weaver-social
438,438,426,57,random_aves-weaver-social
439,439,472,57,random_aves-weaver-social
440,440,568,57,random_aves-weaver-social
441,441,391,57,random_aves-weaver-social
442,442,557,57,random_aves-weaver-social
443,443,489,57,random_aves-weaver-social
444,444,492,57,random_aves-weaver-social
0,3,28386,331,bt.csv
1,0,26563,324,bt.csv
2,4,14678,232,bt.csv
3,5,17343,261,bt.csv
4,1,17605,262,bt.csv
5,9,7588,171,bt.csv
6,6,32480,355,bt.csv
7,11,47428,445,bt.csv
8,10,1304,67,bt.csv
9,12,57168,500,bt.csv
10,2,1094,62,bt.csv
11,13,33658,353,bt.csv
12,14,22736,296,bt.csv
13,15,321,31,bt.csv
14,16,18135,266,bt.csv
15,8,1425,69,bt.csv
16,17,9333,180,bt.csv
17,18,15949,261,bt.csv
18,19,6698,158,bt.csv
19,20,554,45,bt.csv
20,21,12973,225,bt.csv
21,22,14227,233,bt.csv
22,23,1233,59,bt.csv
23,24,41679,409,bt.csv
24,26,11137,196,bt.csv
25,27,3835,109,bt.csv
26,28,25664,315,bt.csv
27,29,13585,227,bt.csv
28,30,16414,238,bt.csv
29,31,12380,207,bt.csv
30,32,1650,78,bt.csv
31,7,1993,87,bt.csv
32,33,22490,294,bt.csv
33,34,28684,334,bt.csv
34,35,12790,210,bt.csv
35,36,11242,199,bt.csv
36,37,6828,163,bt.csv
37,38,12933,213,bt.csv
38,40,18418,261,bt.csv
39,41,25427,317,bt.csv
40,42,3593,119,bt.csv
41,43,20137,275,bt.csv
42,44,5235,139,bt.csv
43,45,10354,197,bt.csv
44,46,11380,207,bt.csv
45,47,31416,360,bt.csv
46,48,49106,450,bt.csv
47,49,42851,426,bt.csv
48,50,35386,371,bt.csv
49,51,51574,468,bt.csv
50,52,23522,302,bt.csv
51,53,20306,273,bt.csv
52,54,21188,278,bt.csv
53,55,21307,285,bt.csv
54,56,29865,349,bt.csv
55,57,12439,214,bt.csv
56,58,1632,75,bt.csv
57,60,33003,372,bt.csv
58,39,1,4,bt.csv
59,61,2691,96,bt.csv
60,62,15772,243,bt.csv
61,63,28249,327,bt.csv
62,64,16566,255,bt.csv
63,65,72,21,bt.csv
64,66,7453,169,bt.csv
65,67,5786,137,bt.csv
66,68,29437,342,bt.csv
67,69,16211,249,bt.csv
68,70,1659,80,bt.csv
69,71,38551,402,bt.csv
70,72,16920,244,bt.csv
71,73,10044,187,bt.csv
72,74,17863,253,bt.csv
73,75,13745,228,bt.csv
74,76,19,13,bt.csv
75,77,21808,286,bt.csv
76,78,40394,394,bt.csv
77,79,11398,203,bt.csv
78,80,42183,413,bt.csv
79,81,3923,116,bt.csv
80,82,12900,217,bt.csv
81,83,17555,265,bt.csv
82,84,9514,181,bt.csv
83,85,5284,143,bt.csv
84,86,27353,344,bt.csv
85,87,51968,470,bt.csv
86,88,896,56,bt.csv
87,89,38837,392,bt.csv
88,90,12837,223,bt.csv
89,91,46169,434,bt.csv
90,92,9946,193,bt.csv
91,93,13291,221,bt.csv
92,94,31085,359,bt.csv
93,95,12184,197,bt.csv
94,96,29749,343,bt.csv
95,97,21917,302,bt.csv
96,98,20630,285,bt.csv
97,99,40533,410,bt.csv
98,100,20255,270,bt.csv
99,101,16008,258,bt.csv
100,102,13685,227,bt.csv
101,103,24887,320,bt.csv
102,104,14064,240,bt.csv
103,105,34575,374,bt.csv
104,106,26875,330,bt.csv
105,107,22768,279,bt.csv
106,108,0,1,bt.csv
107,109,16965,262,bt.csv
108,110,5332,130,bt.csv
109,111,12163,217,bt.csv
110,112,24675,320,bt.csv
111,113,12609,213,bt.csv
112,114,24865,303,bt.csv
113,116,8493,176,bt.csv
114,117,28677,336,bt.csv
115,118,12900,216,bt.csv
116,119,13130,218,bt.csv
117,120,16182,246,bt.csv
118,121,29432,344,bt.csv
119,122,3821,114,bt.csv
120,123,1981,73,bt.csv
121,124,11371,202,bt.csv
122,125,15088,252,bt.csv
123,126,24798,310,bt.csv
124,127,8768,176,bt.csv
125,128,37034,373,bt.csv
126,129,5604,138,bt.csv
127,130,39254,408,bt.csv
128,131,21183,282,bt.csv
129,133,26894,317,bt.csv
130,134,28799,338,bt.csv
131,135,3129,110,bt.csv
132,136,10552,194,bt.csv
133,137,22214,302,bt.csv
134,138,5232,137,bt.csv
135,139,8601,178,bt.csv
136,132,2,6,bt.csv
137,140,24711,306,bt.csv
138,141,22785,292,bt.csv
139,142,8375,172,bt.csv
140,143,18230,254,bt.csv
141,144,19642,275,bt.csv
142,145,42459,422,bt.csv
143,146,20,10,bt.csv
144,147,27523,338,bt.csv
145,148,29669,350,bt.csv
146,149,12501,211,bt.csv
147,150,35365,375,bt.csv
148,151,19307,276,bt.csv
149,152,15746,247,bt.csv
150,153,30246,344,bt.csv
151,154,37070,378,bt.csv
152,155,12365,214,bt.csv
153,156,549,43,bt.csv
154,157,910,55,bt.csv
155,158,29605,335,bt.csv
156,159,26456,311,bt.csv
157,160,11510,208,bt.csv
158,161,29344,332,bt.csv
159,162,22838,291,bt.csv
160,163,20264,270,bt.csv
161,164,10469,195,bt.csv
162,165,20672,280,bt.csv
163,166,13798,224,bt.csv
164,167,23471,318,bt.csv
165,168,30037,347,bt.csv
166,169,6050,149,bt.csv
167,170,33601,366,bt.csv
168,171,37861,404,bt.csv
169,172,29546,346,bt.csv
170,173,19989,265,bt.csv
171,174,42561,409,bt.csv
172,175,39814,398,bt.csv
173,176,27152,332,bt.csv
174,177,21130,285,bt.csv
175,178,39651,413,bt.csv
176,180,22464,292,bt.csv
177,181,12889,211,bt.csv
178,182,6661,160,bt.csv
179,183,25178,312,bt.csv
180,184,14994,233,bt.csv
181,185,45771,432,bt.csv
182,186,35032,375,bt.csv
183,187,35649,369,bt.csv
184,188,30263,345,bt.csv
185,189,23043,291,bt.csv
186,190,26756,322,bt.csv
187,191,17145,258,bt.csv
188,192,10264,189,bt.csv
189,193,15731,242,bt.csv
190,194,12438,215,bt.csv
191,195,14250,229,bt.csv
192,196,31551,356,bt.csv
193,198,21300,291,bt.csv
194,199,8883,177,bt.csv
195,200,28706,331,bt.csv
196,201,14655,231,bt.csv
197,202,39042,415,bt.csv
198,203,32003,373,bt.csv
199,204,12669,218,bt.csv
200,205,5810,152,bt.csv
201,206,13242,226,bt.csv
202,207,3770,119,bt.csv
203,208,3001,94,bt.csv
204,209,4546,129,bt.csv
205,210,35303,382,bt.csv
206,211,15382,244,bt.csv
207,212,16779,248,bt.csv
208,213,11236,201,bt.csv
209,214,1491,74,bt.csv
210,215,23844,299,bt.csv
211,216,25903,319,bt.csv
212,217,21050,288,bt.csv
213,218,12103,217,bt.csv
214,219,12164,222,bt.csv
215,220,12041,208,bt.csv
216,221,5017,136,bt.csv
217,222,5196,126,bt.csv
218,223,23148,309,bt.csv
219,224,16315,244,bt.csv
220,225,14444,221,bt.csv
221,226,29323,340,bt.csv
222,227,10448,199,bt.csv
223,228,3651,110,bt.csv
224,229,2137,80,bt.csv
225,230,42692,429,bt.csv
226,231,17430,246,bt.csv
227,232,25117,327,bt.csv
228,233,35514,387,bt.csv
229,25,30,11,bt.csv
230,234,33256,370,bt.csv
231,235,8152,170,bt.csv
232,236,1067,57,bt.csv
233,237,22333,299,bt.csv
234,238,32426,361,bt.csv
235,239,38397,389,bt.csv
236,240,25,8,bt.csv
237,241,11019,212,bt.csv
238,242,8792,191,bt.csv
239,243,6433,152,bt.csv
240,244,11220,211,bt.csv
241,245,41701,409,bt.csv
242,246,3343,104,bt.csv
243,247,7832,172,bt.csv
244,248,12322,212,bt.csv
245,249,41068,412,bt.csv
246,250,37,13,bt.csv
247,251,5153,135,bt.csv
248,252,8882,173,bt.csv
249,253,11281,193,bt.csv
250,254,18400,258,bt.csv
251,255,22123,300,bt.csv
252,256,8277,176,bt.csv
253,257,26646,321,bt.csv
254,258,36954,384,bt.csv
255,259,30341,345,bt.csv
256,260,16690,253,bt.csv
257,261,11850,203,bt.csv
258,262,30557,355,bt.csv
259,263,37412,394,bt.csv
260,264,16716,246,bt.csv
261,265,51,17,bt.csv
262,266,13576,217,bt.csv
263,267,34934,367,bt.csv
264,268,20597,272,bt.csv
265,269,17650,259,bt.csv
266,270,14487,234,bt.csv
267,271,23012,301,bt.csv
268,272,3196,103,bt.csv
269,273,32313,369,bt.csv
270,274,26399,331,bt.csv
271,275,40388,407,bt.csv
272,276,15534,243,bt.csv
273,277,20731,278,bt.csv
274,278,44030,427,bt.csv
275,279,14269,221,bt.csv
276,280,17138,268,bt.csv
277,281,23601,304,bt.csv
278,282,20419,280,bt.csv
279,283,13137,215,bt.csv
280,284,19885,277,bt.csv
281,285,15279,236,bt.csv
282,286,21813,285,bt.csv
283,287,29258,334,bt.csv
284,288,4630,127,bt.csv
285,289,31349,343,bt.csv
286,290,15561,244,bt.csv
287,291,13999,218,bt.csv
288,292,27941,334,bt.csv
289,293,9388,178,bt.csv
290,294,25262,314,bt.csv
291,295,14565,230,bt.csv
292,296,32030,362,bt.csv
293,297,12302,208,bt.csv
294,298,4384,130,bt.csv
295,299,23873,291,bt.csv
296,300,26425,328,bt.csv
297,301,6723,155,bt.csv
298,302,36738,383,bt.csv
299,303,31759,352,bt.csv
300,304,9553,193,bt.csv
301,305,41366,412,bt.csv
302,306,10,5,bt.csv
303,308,10580,207,bt.csv
304,309,11166,206,bt.csv
305,310,17685,252,bt.csv
306,311,15376,248,bt.csv
307,312,4085,131,bt.csv
308,314,678,49,bt.csv
309,315,19363,271,bt.csv
310,316,12296,204,bt.csv
311,317,32898,345,bt.csv
312,318,47121,444,bt.csv
313,319,8098,163,bt.csv
314,320,11642,214,bt.csv
315,321,9263,188,bt.csv
316,322,46,12,bt.csv
317,323,24308,301,bt.csv
318,59,0,2,bt.csv
319,324,8616,180,bt.csv
320,325,61,14,bt.csv
321,326,23042,289,bt.csv
322,327,11812,200,bt.csv
323,328,23245,305,bt.csv
324,329,339,36,bt.csv
325,330,14553,242,bt.csv
326,331,28594,337,bt.csv
327,332,2883,108,bt.csv
328,333,6924,158,bt.csv
329,334,25192,314,bt.csv
330,335,3178,106,bt.csv
331,336,27238,338,bt.csv
332,337,7152,162,bt.csv
333,338,0,3,bt.csv
334,339,1,4,bt.csv
335,340,19494,263,bt.csv
336,341,23205,298,bt.csv
337,342,18328,261,bt.csv
338,343,11764,210,bt.csv
339,344,20950,281,bt.csv
340,345,28846,345,bt.csv
341,346,22171,313,bt.csv
342,347,7687,160,bt.csv
343,348,27087,332,bt.csv
344,349,19673,286,bt.csv
345,350,30974,349,bt.csv
346,351,30095,337,bt.csv
347,352,18354,252,bt.csv
348,353,8916,178,bt.csv
349,354,7959,179,bt.csv
350,355,24539,316,bt.csv
351,356,25792,317,bt.csv
352,357,10820,192,bt.csv
353,358,31825,350,bt.csv
354,359,7575,163,bt.csv
355,360,28541,338,bt.csv
356,361,15006,238,bt.csv
357,362,12944,206,bt.csv
358,363,34772,364,bt.csv
359,364,44061,426,bt.csv
360,365,27830,327,bt.csv
361,366,18952,275,bt.csv
362,367,15077,244,bt.csv
363,368,16253,247,bt.csv
364,369,746,60,bt.csv
365,370,35386,385,bt.csv
366,371,12043,209,bt.csv
367,372,34295,376,bt.csv
368,373,4073,111,bt.csv
369,374,6976,165,bt.csv
370,375,33982,371,bt.csv
371,376,32627,361,bt.csv
372,377,2227,89,bt.csv
373,378,32163,363,bt.csv
374,379,0,2,bt.csv
375,380,28384,337,bt.csv
376,381,20690,285,bt.csv
377,382,16623,252,bt.csv
378,383,6860,161,bt.csv
379,384,7175,152,bt.csv
380,385,0,2,bt.csv
381,386,27609,334,bt.csv
382,387,19794,268,bt.csv
383,388,19996,275,bt.csv
384,389,30236,341,bt.csv
385,390,32337,369,bt.csv
386,391,11204,198,bt.csv
387,392,31567,358,bt.csv
388,393,16059,244,bt.csv
389,394,29558,337,bt.csv
390,395,13600,231,bt.csv
391,396,30818,359,bt.csv
392,397,12859,220,bt.csv
393,398,14058,231,bt.csv
394,399,9305,198,bt.csv
395,400,10284,202,bt.csv
396,401,12,7,bt.csv
397,402,13918,223,bt.csv
398,403,31152,350,bt.csv
399,404,8301,184,bt.csv
400,405,14842,228,bt.csv
401,406,23633,300,bt.csv
402,407,26041,320,bt.csv
403,408,1,3,bt.csv
404,409,25802,306,bt.csv
405,410,1138,63,bt.csv
406,411,1188,63,bt.csv
407,412,31324,352,bt.csv
408,413,29544,349,bt.csv
409,414,31369,352,bt.csv
410,415,22616,298,bt.csv
411,416,13838,235,bt.csv
412,417,73,18,bt.csv
413,418,34723,371,bt.csv
414,419,19973,269,bt.csv
415,420,5712,133,bt.csv
416,421,7347,171,bt.csv
417,422,11090,194,bt.csv
418,423,19500,279,bt.csv
419,424,19571,280,bt.csv
420,425,8682,182,bt.csv
421,426,9499,186,bt.csv
422,427,7554,171,bt.csv
423,428,37553,388,bt.csv
424,429,28627,338,bt.csv
425,430,8170,171,bt.csv
426,431,9341,185,bt.csv
427,197,0,1,bt.csv
428,432,45492,433,bt.csv
429,433,1833,78,bt.csv
430,434,14402,239,bt.csv
431,435,7748,165,bt.csv
432,436,1164,62,bt.csv
433,437,3737,119,bt.csv
434,438,38589,408,bt.csv
435,439,35599,375,bt.csv
436,440,3618,118,bt.csv
437,441,2628,100,bt.csv
438,442,32321,369,bt.csv
439,443,23961,307,bt.csv
440,444,13545,208,bt.csv
441,445,19278,264,bt.csv
442,446,4536,117,bt.csv
443,447,16972,242,bt.csv
444,448,13397,232,bt.csv
445,449,12103,211,bt.csv
446,450,792,54,bt.csv
447,451,24524,316,bt.csv
448,452,11064,195,bt.csv
449,453,555,45,bt.csv
450,454,117,22,bt.csv
451,455,24537,313,bt.csv
452,456,12629,218,bt.csv
453,457,29137,353,bt.csv
454,458,16099,249,bt.csv
455,459,21126,280,bt.csv
456,460,25817,310,bt.csv
457,461,12155,210,bt.csv
458,462,17924,251,bt.csv
459,463,18875,259,bt.csv
460,464,25480,308,bt.csv
461,465,25489,316,bt.csv
462,466,30060,335,bt.csv
463,467,3065,100,bt.csv
464,468,14247,231,bt.csv
